Branch_Code,Year,Category,Cutoff
664424510,2023,EWS,95934.0
664424510,2024,EWS,160676.0
664429310,2021,EWS,90350.0
664429310,2022,EWS,122144.0
664429310,2023,EWS,128419.0
664429310,2024,EWS,172776.0
664437210,2021,EWS,94946.0
664437210,2022,EWS,90368.0
664437210,2023,EWS,117468.0
664437210,2024,EWS,174133.0
664461210,2020,EWS,82820.0
664461210,2021,EWS,79893.0
664461210,2024,EWS,148816.0
664490010,2024,EWS,150876.0
664491110,2023,EWS,126179.0
664491110,2024,EWS,178615.0
664919110,2021,EWS,91205.0
664919110,2023,EWS,109403.0
664919110,2024,EWS,174328.0
664924510,2020,EWS,28023.0
664924510,2021,EWS,26011.0
664924510,2022,EWS,22710.0
664924510,2023,EWS,31949.0
664924510,2024,EWS,72080.0
664929310,2020,EWS,85345.0
664929310,2021,EWS,85822.0
664929310,2022,EWS,104797.0
664929310,2023,EWS,94200.0
664929310,2024,EWS,174397.0
664937210,2020,EWS,68959.0
664937210,2021,EWS,49683.0
664937210,2022,EWS,50911.0
664937210,2023,EWS,52841.0
664937210,2024,EWS,108068.0
664961210,2020,EWS,75858.0
664961210,2021,EWS,100224.0
664961210,2022,EWS,116164.0
664961210,2023,EWS,138590.0
664961210,2024,EWS,161480.0
671424210,2024,EWS,158597.0
671429310,2024,EWS,137490.0
673219110,2021,EWS,95212.0
673219110,2022,EWS,109472.0
673219110,2023,EWS,135318.0
673219110,2024,EWS,163992.0
673224510,2020,EWS,31550.0
673224510,2021,EWS,24196.0
673224510,2022,EWS,23833.0
673224510,2023,EWS,24870.0
673224510,2024,EWS,46509.0
673237210,2020,EWS,78976.0
673237210,2021,EWS,49213.0
673237210,2022,EWS,50634.0
673237210,2023,EWS,56374.0
673237210,2024,EWS,104225.0
673260210,2022,EWS,115118.0
673261210,2020,EWS,79303.0
673261210,2021,EWS,98896.0
673261210,2022,EWS,120626.0
673261210,2023,EWS,139984.0
673261210,2024,EWS,178617.0
673299510,2020,EWS,52191.0
673299510,2021,EWS,38714.0
673299510,2022,EWS,33578.0
673299510,2023,EWS,32638.0
673299510,2024,EWS,76065.0
675424510,2020,EWS,5534.0
675424510,2021,EWS,6654.0
675424510,2022,EWS,9579.0
675424510,2023,EWS,9835.0
675424510,2024,EWS,19701.0
675424610,2020,EWS,7802.0
675424610,2021,EWS,9304.0
675424610,2022,EWS,10614.0
675424610,2023,EWS,11916.0
675424610,2024,EWS,22207.0
675437210,2020,EWS,16503.0
675437210,2021,EWS,17621.0
675437210,2022,EWS,16715.0
675437210,2023,EWS,18689.0
675437210,2024,EWS,25374.0
675519110,2020,EWS,88138.0
675519110,2021,EWS,97417.0
675519110,2022,EWS,122222.0
675519110,2023,EWS,140790.0
675519110,2024,EWS,175930.0
675524510,2020,EWS,18978.0
675524510,2021,EWS,19015.0
675524510,2022,EWS,18027.0
675524510,2023,EWS,21475.0
675524510,2024,EWS,42121.0
675526310,2023,EWS,29500.0
675526310,2024,EWS,52395.0
675537210,2020,EWS,72453.0
675537210,2021,EWS,41398.0
675537210,2022,EWS,40574.0
675537210,2023,EWS,42977.0
675537210,2024,EWS,65752.0
675561210,2020,EWS,86179.0
675561210,2021,EWS,99103.0
675561210,2022,EWS,121318.0
675561210,2023,EWS,115211.0
675561210,2024,EWS,178799.0
675619110,2021,EWS,52667.0
675619110,2022,EWS,122235.0
675619110,2023,EWS,138017.0
675624210,2020,EWS,77098.0
675624210,2021,EWS,62346.0
675624210,2022,EWS,73886.0
675624210,2023,EWS,69894.0
675624210,2024,EWS,177843.0
675626310,2021,EWS,97165.0
675626310,2022,EWS,91762.0
675626310,2023,EWS,96347.0
675629310,2022,EWS,103834.0
675629310,2023,EWS,121953.0
675629310,2024,EWS,167921.0
675637210,2023,EWS,113074.0
675637210,2024,EWS,143385.0
675661210,2022,EWS,119439.0
675661210,2023,EWS,126744.0
675661210,2024,EWS,174053.0
675699510,2024,EWS,147104.0
675719110,2021,EWS,81831.0
675719110,2022,EWS,91366.0
675719110,2023,EWS,99051.0
675719110,2024,EWS,173610.0
675724210,2020,EWS,63215.0
675724210,2021,EWS,43299.0
675724210,2022,EWS,47549.0
675724210,2023,EWS,58563.0
675724210,2024,EWS,150750.0
675726010,2024,EWS,158025.0
675726310,2024,EWS,174738.0
675729310,2020,EWS,52274.0
675729310,2021,EWS,86996.0
675729310,2022,EWS,118299.0
675729310,2023,EWS,127728.0
675737210,2020,EWS,80107.0
675737210,2021,EWS,69008.0
675737210,2022,EWS,76854.0
675737210,2023,EWS,95560.0
675737210,2024,EWS,175938.0
675761210,2020,EWS,75370.0
675761210,2021,EWS,97020.0
675761210,2022,EWS,102901.0
675761210,2023,EWS,106338.0
675799510,2022,EWS,56173.0
675799510,2023,EWS,61481.0
675819110,2023,EWS,67929.0
675819110,2024,EWS,170740.0
675824510,2020,EWS,59239.0
675824510,2021,EWS,57442.0
675824510,2022,EWS,44245.0
675824510,2023,EWS,51375.0
675824510,2024,EWS,127543.0
675837210,2021,EWS,69713.0
675837210,2022,EWS,63497.0
675837210,2023,EWS,71530.0
675837210,2024,EWS,147999.0
675861210,2021,EWS,62524.0
675861210,2023,EWS,125882.0
675892110,2021,EWS,90161.0
675892110,2022,EWS,85645.0
675892110,2023,EWS,62845.0
675892110,2024,EWS,147687.0
675899510,2021,EWS,74039.0
675899510,2022,EWS,70307.0
675899510,2023,EWS,54910.0
675899510,2024,EWS,170140.0
675919110,2021,EWS,66670.0
675919110,2022,EWS,60800.0
675919110,2023,EWS,103520.0
675924510,2020,EWS,78316.0
675924510,2021,EWS,39962.0
675924510,2022,EWS,43154.0
675924510,2023,EWS,50235.0
675924510,2024,EWS,119470.0
675929310,2020,EWS,76622.0
675929310,2021,EWS,85615.0
675929310,2022,EWS,70813.0
675929310,2023,EWS,106373.0
675929310,2024,EWS,127523.0
675961210,2022,EWS,106268.0
675999510,2020,EWS,71961.0
675999510,2021,EWS,75701.0
675999510,2022,EWS,58542.0
675999510,2023,EWS,56311.0
675999510,2024,EWS,165422.0
676219110,2020,EWS,81554.0
676219110,2021,EWS,88042.0
676219110,2022,EWS,57099.0
676219110,2023,EWS,117595.0
676219110,2024,EWS,99204.0
676224210,2020,EWS,54279.0
676224210,2021,EWS,50724.0
676224210,2022,EWS,45221.0
676224210,2023,EWS,62780.0
676224210,2024,EWS,166684.0
676229310,2020,EWS,76348.0
676229310,2021,EWS,78463.0
676229310,2022,EWS,104846.0
676229310,2023,EWS,89351.0
676229310,2024,EWS,106116.0
676237210,2021,EWS,75892.0
676237210,2022,EWS,76458.0
676237210,2023,EWS,82383.0
676237210,2024,EWS,167852.0
676261210,2020,EWS,80667.0
676261210,2021,EWS,95617.0
676261210,2022,EWS,120154.0
676261210,2023,EWS,141929.0
676261210,2024,EWS,162453.0
676619110,2023,EWS,87836.0
676624510,2020,EWS,73630.0
676624510,2021,EWS,46416.0
676624510,2022,EWS,63129.0
676624510,2023,EWS,96235.0
676624510,2024,EWS,155004.0
676637210,2021,EWS,72742.0
676637210,2022,EWS,95663.0
676637210,2023,EWS,138532.0
676661210,2021,EWS,47110.0
676661210,2022,EWS,120830.0
676661210,2023,EWS,142596.0
676699510,2023,EWS,92320.0
676699510,2024,EWS,173750.0
676724510,2020,EWS,54287.0
676724510,2021,EWS,58770.0
676724510,2022,EWS,51901.0
676724510,2023,EWS,70410.0
676724510,2024,EWS,164467.0
676791210,2023,EWS,81658.0
676791210,2024,EWS,161542.0
676799510,2021,EWS,84804.0
676799510,2022,EWS,77331.0
676799510,2023,EWS,71517.0
676799510,2024,EWS,151224.0
676819110,2022,EWS,75030.0
676824510,2020,EWS,59589.0
676824510,2021,EWS,54210.0
676824510,2022,EWS,44537.0
676824510,2023,EWS,46691.0
676824510,2024,EWS,111043.0
676861210,2023,EWS,129669.0
676919110,2020,EWS,73190.0
676919110,2021,EWS,96050.0
676919110,2022,EWS,73114.0
676919110,2023,EWS,133689.0
676919110,2024,EWS,175171.0
676924510,2020,EWS,40524.0
676924510,2021,EWS,27315.0
676924510,2022,EWS,27125.0
676924510,2023,EWS,30956.0
676924510,2024,EWS,54082.0
676924610,2020,EWS,48103.0
676924610,2021,EWS,29945.0
676924610,2022,EWS,29139.0
676924610,2023,EWS,34573.0
676924610,2024,EWS,61785.0
676937210,2021,EWS,64223.0
676937210,2022,EWS,50802.0
676937210,2023,EWS,52218.0
676937210,2024,EWS,87255.0
676961210,2022,EWS,113675.0
676961210,2023,EWS,131083.0
676961210,2024,EWS,171446.0
677024510,2020,EWS,42850.0
677024510,2021,EWS,37720.0
677024510,2022,EWS,35765.0
677024510,2023,EWS,36252.0
677024510,2024,EWS,88136.0
677024610,2020,EWS,50215.0
677024610,2021,EWS,41872.0
677024610,2022,EWS,36862.0
677024610,2023,EWS,38866.0
677024610,2024,EWS,89956.0
677061210,2022,EWS,95854.0
677061210,2023,EWS,126940.0
677124510,2024,EWS,150200.0
677224510,2020,EWS,33091.0
677224510,2021,EWS,24326.0
677224510,2022,EWS,22310.0
677224510,2023,EWS,23719.0
677224510,2024,EWS,45898.0
677224610,2020,EWS,37720.0
677224610,2021,EWS,28122.0
677224610,2022,EWS,24219.0
677224610,2023,EWS,24955.0
677224610,2024,EWS,50059.0
677229310,2020,EWS,82486.0
677229310,2021,EWS,88653.0
677229310,2022,EWS,95685.0
677229310,2023,EWS,87669.0
677229310,2024,EWS,171851.0
677237210,2020,EWS,78729.0
677237210,2021,EWS,52883.0
677237210,2022,EWS,46371.0
677237210,2023,EWS,49956.0
677237210,2024,EWS,80864.0
677261210,2022,EWS,116681.0
677261210,2023,EWS,129582.0
677261210,2024,EWS,157741.0
678019110,2020,EWS,77738.0
678019110,2021,EWS,93226.0
678019110,2022,EWS,113130.0
678019110,2023,EWS,117628.0
678019110,2024,EWS,168402.0
678024210,2020,EWS,44285.0
678024210,2021,EWS,43741.0
678024210,2022,EWS,41594.0
678024210,2023,EWS,53267.0
678024210,2024,EWS,109140.0
678029310,2020,EWS,75585.0
678029310,2021,EWS,63325.0
678029310,2022,EWS,69689.0
678029310,2023,EWS,84132.0
678029310,2024,EWS,135459.0
678037210,2020,EWS,82360.0
678061210,2020,EWS,77795.0
678061210,2022,EWS,90377.0
678061210,2023,EWS,87029.0
678061210,2024,EWS,135056.0
678091210,2023,EWS,67916.0
678091210,2024,EWS,124792.0
678119110,2021,EWS,93493.0
678119110,2022,EWS,93685.0
678119110,2023,EWS,139789.0
678124210,2020,EWS,77020.0
678124210,2021,EWS,53528.0
678124210,2022,EWS,51268.0
678124210,2023,EWS,102641.0
678124210,2024,EWS,179324.0
678137210,2021,EWS,98923.0
678137210,2022,EWS,89696.0
678137210,2023,EWS,119520.0
678161210,2022,EWS,80741.0
678161210,2023,EWS,142938.0
678224210,2020,EWS,81784.0
678224210,2021,EWS,80978.0
678224210,2022,EWS,91252.0
678224210,2023,EWS,91381.0
678224210,2024,EWS,176083.0
678229310,2023,EWS,120815.0
678261210,2023,EWS,142890.0
678261210,2024,EWS,164201.0
678299510,2024,EWS,173255.0
678619110,2020,EWS,52064.0
678624510,2020,EWS,36889.0
678624510,2021,EWS,28577.0
678637210,2021,EWS,57128.0
678660210,2020,EWS,71725.0
678660210,2021,EWS,96856.0
678661210,2021,EWS,59912.0
679419110,2020,EWS,82319.0
679419110,2021,EWS,86630.0
679419110,2022,EWS,119218.0
679419110,2023,EWS,138676.0
679419110,2024,EWS,151729.0
679424510,2020,EWS,43580.0
679424510,2021,EWS,33937.0
679424510,2022,EWS,30048.0
679424510,2023,EWS,32921.0
679424510,2024,EWS,63652.0
679424610,2020,EWS,65404.0
679424610,2021,EWS,39975.0
679424610,2022,EWS,39558.0
679424610,2023,EWS,38366.0
679424610,2024,EWS,95794.0
679437210,2020,EWS,82816.0
679437210,2021,EWS,56601.0
679437210,2022,EWS,52224.0
679437210,2023,EWS,59752.0
679437210,2024,EWS,118622.0
679437810,2023,EWS,122640.0
679437810,2024,EWS,173526.0
679461210,2021,EWS,100609.0
679461210,2022,EWS,117965.0
679461210,2023,EWS,135256.0
679461210,2024,EWS,118619.0
679492810,2023,EWS,83895.0
679492810,2024,EWS,156205.0
679499510,2020,EWS,58607.0
679499510,2021,EWS,46353.0
679499510,2022,EWS,37014.0
679499510,2023,EWS,44582.0
679499510,2024,EWS,93839.0
679519110,2021,EWS,95703.0
679519110,2023,EWS,141572.0
679519110,2024,EWS,171488.0
679524510,2020,EWS,78616.0
679524510,2021,EWS,67845.0
679524510,2022,EWS,68874.0
679524510,2023,EWS,75660.0
679524510,2024,EWS,133698.0
679529310,2021,EWS,97087.0
679529310,2022,EWS,115958.0
679529310,2023,EWS,100193.0
679529310,2024,EWS,153236.0
679561210,2022,EWS,110753.0
679561210,2023,EWS,112977.0
679561210,2024,EWS,140409.0
679619110,2020,EWS,77638.0
679619110,2021,EWS,97094.0
679619110,2022,EWS,102120.0
679619110,2023,EWS,111453.0
679619110,2024,EWS,159592.0
679624510,2020,EWS,12972.0
679624510,2021,EWS,10406.0
679624510,2022,EWS,10507.0
679624510,2023,EWS,13402.0
679624510,2024,EWS,28682.0
679637210,2020,EWS,37918.0
679637210,2021,EWS,31675.0
679637210,2022,EWS,25572.0
679637210,2023,EWS,29105.0
679637210,2024,EWS,44003.0
679661210,2020,EWS,57250.0
679661210,2021,EWS,75650.0
679661210,2022,EWS,92026.0
679661210,2023,EWS,77023.0
679661210,2024,EWS,166037.0
679719110,2021,EWS,99972.0
679719110,2022,EWS,115206.0
679719110,2023,EWS,138610.0
679724210,2020,EWS,40104.0
679724210,2021,EWS,41291.0
679724210,2022,EWS,37803.0
679724210,2023,EWS,58209.0
679724210,2024,EWS,141648.0
679725910,2024,EWS,167477.0
679729310,2021,EWS,69429.0
679729310,2022,EWS,84228.0
679729310,2023,EWS,117645.0
679737210,2020,EWS,24784.0
679737210,2021,EWS,62105.0
679737210,2022,EWS,59393.0
679737210,2023,EWS,79289.0
679737210,2024,EWS,149252.0
679761210,2020,EWS,74340.0
679761210,2021,EWS,88991.0
679761210,2022,EWS,107011.0
679761210,2023,EWS,112303.0
679924210,2022,EWS,107003.0
679924210,2023,EWS,132886.0
679924210,2024,EWS,165879.0
679924510,2022,EWS,120419.0
679924510,2023,EWS,136418.0
679929310,2023,EWS,121102.0
680219110,2020,EWS,73533.0
680219110,2021,EWS,80575.0
680219110,2022,EWS,81732.0
680219110,2023,EWS,104675.0
680224510,2020,EWS,11746.0
680224510,2021,EWS,10182.0
680224510,2022,EWS,9600.0
680224510,2023,EWS,10953.0
680237210,2020,EWS,30277.0
680237210,2021,EWS,21535.0
680237210,2022,EWS,19809.0
680237210,2023,EWS,22772.0
680250710,2020,EWS,39207.0
680250710,2021,EWS,49270.0
680250710,2022,EWS,86322.0
680250710,2023,EWS,65446.0
680261210,2020,EWS,79096.0
680261210,2021,EWS,81990.0
680261210,2022,EWS,80457.0
680261210,2023,EWS,68397.0
680299510,2020,EWS,24858.0
680299510,2021,EWS,17982.0
680299510,2022,EWS,13869.0
680299510,2023,EWS,15461.0
680319110,2020,EWS,80130.0
680319110,2021,EWS,86211.0
680319110,2022,EWS,115721.0
680319110,2023,EWS,120253.0
680319110,2024,EWS,63468.0
680324210,2020,EWS,57143.0
680324210,2021,EWS,40710.0
680324210,2022,EWS,38986.0
680324210,2023,EWS,48755.0
680324210,2024,EWS,88282.0
680329310,2020,EWS,79685.0
680329310,2021,EWS,78415.0
680329310,2022,EWS,82139.0
680329310,2023,EWS,75932.0
680329310,2024,EWS,173531.0
680337210,2020,EWS,85468.0
680337210,2021,EWS,56244.0
680337210,2022,EWS,59834.0
680337210,2023,EWS,63719.0
680337210,2024,EWS,147880.0
680361210,2020,EWS,81998.0
680361210,2021,EWS,89313.0
680361210,2022,EWS,101723.0
680361210,2023,EWS,120053.0
680824510,2020,EWS,43889.0
680824510,2021,EWS,39172.0
680824510,2022,EWS,43515.0
680824510,2023,EWS,50673.0
680824510,2024,EWS,110260.0
680826310,2023,EWS,55547.0
680826310,2024,EWS,100170.0
680837210,2020,EWS,75755.0
680837210,2021,EWS,67098.0
680837210,2022,EWS,65392.0
680837210,2023,EWS,67349.0
680837210,2024,EWS,125719.0
680861210,2021,EWS,91617.0
680861210,2022,EWS,104043.0
680861210,2023,EWS,131604.0
680861210,2024,EWS,169124.0
681119110,2023,EWS,132694.0
681124210,2023,EWS,44266.0
681124210,2024,EWS,91579.0
681129310,2023,EWS,117211.0
681129310,2024,EWS,172733.0
681137210,2023,EWS,84786.0
681137210,2024,EWS,111040.0
681161210,2024,EWS,138343.0
681519110,2023,EWS,139611.0
681524510,2020,EWS,68011.0
681524510,2021,EWS,48173.0
681524510,2022,EWS,41784.0
681524510,2023,EWS,44956.0
681524510,2024,EWS,111411.0
681561210,2022,EWS,101181.0
681561210,2023,EWS,115743.0
682219110,2020,EWS,39671.0
682219110,2021,EWS,51807.0
682219110,2022,EWS,65092.0
682219110,2023,EWS,86396.0
682219110,2024,EWS,79167.0
682224510,2020,EWS,7171.0
682224510,2021,EWS,6625.0
682224510,2022,EWS,6997.0
682224510,2023,EWS,8591.0
682224510,2024,EWS,17544.0
682224610,2022,EWS,7922.0
682224610,2023,EWS,9606.0
682224610,2024,EWS,17847.0
682237210,2020,EWS,14664.0
682237210,2021,EWS,13954.0
682237210,2022,EWS,13028.0
682237210,2023,EWS,12341.0
682237210,2024,EWS,19685.0
682261210,2020,EWS,38084.0
682261210,2021,EWS,30973.0
682261210,2022,EWS,38696.0
682261210,2023,EWS,36764.0
682261210,2024,EWS,48803.0
683424510,2020,EWS,42808.0
683424510,2021,EWS,34905.0
683424510,2022,EWS,31812.0
683424510,2023,EWS,35917.0
683424510,2024,EWS,82058.0
683426310,2021,EWS,38926.0
683426310,2022,EWS,40282.0
683426310,2023,EWS,41173.0
683426310,2024,EWS,65843.0
683461210,2020,EWS,65102.0
683919110,2020,EWS,82598.0
683919110,2021,EWS,82466.0
683919110,2022,EWS,83983.0
683919110,2023,EWS,125652.0
683919110,2024,EWS,167795.0
683924210,2020,EWS,40578.0
683924210,2021,EWS,39313.0
683924210,2022,EWS,37588.0
683924210,2023,EWS,48913.0
683924210,2024,EWS,112155.0
683929310,2020,EWS,66566.0
683929310,2021,EWS,72584.0
683929310,2022,EWS,71971.0
683929310,2023,EWS,84455.0
683929310,2024,EWS,115771.0
683991210,2020,EWS,55935.0
683991210,2021,EWS,54620.0
683991210,2022,EWS,44340.0
683991210,2023,EWS,58095.0
683991210,2024,EWS,140215.0
687819110,2020,EWS,47633.0
687819110,2021,EWS,25007.0
687819110,2022,EWS,91040.0
687819110,2024,EWS,167414.0
687824210,2022,EWS,70589.0
687824210,2023,EWS,76636.0
687824210,2024,EWS,152726.0
687825910,2024,EWS,101407.0
687829310,2021,EWS,100032.0
687829310,2022,EWS,112519.0
687829310,2023,EWS,139561.0
687861210,2022,EWS,120756.0
687861210,2023,EWS,142403.0
687890010,2022,EWS,80877.0
687890010,2023,EWS,113248.0
687890010,2024,EWS,156560.0
687891110,2024,EWS,174080.0
690119110,2021,EWS,58490.0
690119110,2022,EWS,107006.0
690119110,2024,EWS,86035.0
690124210,2020,EWS,86727.0
690124210,2021,EWS,56113.0
690124210,2022,EWS,53472.0
690124210,2023,EWS,66109.0
690124210,2024,EWS,113946.0
690137210,2020,EWS,54861.0
690137210,2021,EWS,92671.0
690137210,2022,EWS,100107.0
690137210,2023,EWS,103867.0
690137210,2024,EWS,161708.0
690161210,2021,EWS,94805.0
690161210,2022,EWS,121795.0
690161210,2023,EWS,132707.0
690161210,2024,EWS,160133.0
690184410,2024,EWS,167324.0
693824250F,2020,EWS,86729.0
693824250F,2021,EWS,86929.0
693824250F,2022,EWS,84378.0
693824250F,2023,EWS,84996.0
693824250F,2024,EWS,95132.0
693829350F,2022,EWS,110995.0
693829350F,2023,EWS,140026.0
693829350F,2024,EWS,143258.0
693837250F,2021,EWS,84126.0
693837250F,2022,EWS,120854.0
693837250F,2023,EWS,91446.0
693837250F,2024,EWS,113501.0
693884450F,2023,EWS,122384.0
693884450F,2024,EWS,132946.0
693892550F,2021,EWS,77392.0
693892550F,2022,EWS,100661.0
693892550F,2023,EWS,99056.0
693892550F,2024,EWS,110722.0
699124510,2023,EWS,44337.0
699124510,2024,EWS,87368.0
699124610,2023,EWS,31443.0
699126310,2023,EWS,44948.0
699156610,2023,EWS,37859.0
699156610,2024,EWS,83246.0
699184410,2024,EWS,152722.0
699199510,2024,EWS,100779.0
100219110,2021,LNT1S,68369.0
100219110,2023,LNT1S,71604.0
100224210,2020,LNT1S,13863.0
100224210,2021,LNT1S,8590.0
100224210,2022,LNT1S,7378.0
100224210,2024,LNT1S,20457.0
100224610,2021,LNT1S,17143.0
100224610,2022,LNT1S,21744.0
100224610,2023,LNT1S,16115.0
100229310,2020,LNT1S,16635.0
100229310,2021,LNT1S,40853.0
100229310,2024,LNT1S,34017.0
100237210,2021,LNT1S,18397.0
100237210,2022,LNT1S,20321.0
100246610,2023,LNT1S,73493.0
100261210,2020,LNT1S,57809.0
100261210,2021,LNT1S,38673.0
100261210,2022,LNT1S,81559.0
100261210,2024,LNT1S,58310.0
110519110,2023,LNT1S,140955.0
110519110,2024,LNT1S,126821.0
110524210,2024,LNT1S,31640.0
110524610,2023,LNT1S,42442.0
110526310,2024,LNT1S,76417.0
110537210,2024,LNT1S,50808.0
110561210,2023,LNT1S,121305.0
110561210,2024,LNT1S,129717.0
110724210,2024,LNT1S,47146.0
110737210,2024,LNT1S,88278.0
110791110,2024,LNT1S,81170.0
111419110,2024,LNT1S,134915.0
111424610,2024,LNT1S,52891.0
111437210,2024,LNT1S,64618.0
112724510,2024,LNT1S,94044.0
112737210,2024,LNT1S,129983.0
1400550710,2024,LNT1S,32371.0
1600619110,2021,LNT1S,9113.0
1600619110,2023,LNT1S,7727.0
1600624210,2020,LNT1S,820.0
1600624210,2021,LNT1S,789.0
1600624210,2022,LNT1S,569.0
1600624210,2023,LNT1S,1657.0
1600624210,2024,LNT1S,1166.0
1600626610,2023,LNT1S,3921.0
1600626610,2024,LNT1S,2832.0
1600629310,2020,LNT1S,2806.0
1600629310,2021,LNT1S,4840.0
1600637210,2021,LNT1S,2628.0
1600637210,2022,LNT1S,4863.0
1600637210,2023,LNT1S,2109.0
1600637210,2024,LNT1S,4829.0
1600646410,2020,LNT1S,6765.0
1600661210,2020,LNT1S,1748.0
1600661210,2021,LNT1S,4545.0
1600661210,2022,LNT1S,8779.0
1600661210,2023,LNT1S,9474.0
1600661210,2024,LNT1S,11152.0
1600662710,2021,LNT1S,13475.0
1600669410,2021,LNT1S,23481.0
1600669410,2022,LNT1S,22542.0
1600669410,2023,LNT1S,31155.0
1600669410,2024,LNT1S,14301.0
1612624210,2024,LNT1S,100568.0
200819110,2020,LNT1S,27987.0
200819110,2021,LNT1S,49323.0
200824210,2021,LNT1S,7680.0
200824210,2022,LNT1S,14211.0
200824210,2023,LNT1S,14171.0
200824210,2024,LNT1S,29752.0
200824610,2021,LNT1S,23985.0
200824610,2022,LNT1S,19608.0
200829310,2021,LNT1S,33620.0
200829310,2022,LNT1S,65606.0
200829310,2023,LNT1S,49708.0
200829310,2024,LNT1S,77826.0
200837210,2020,LNT1S,14115.0
200837210,2021,LNT1S,32855.0
200837210,2023,LNT1S,41122.0
200861210,2020,LNT1S,23918.0
200861210,2021,LNT1S,39184.0
200861210,2024,LNT1S,47927.0
202019110,2020,LNT1S,28318.0
202019110,2022,LNT1S,66182.0
202019110,2023,LNT1S,80072.0
202024210,2020,LNT1S,17569.0
202024210,2021,LNT1S,22550.0
202024210,2022,LNT1S,17542.0
202024210,2023,LNT1S,11009.0
202024210,2024,LNT1S,24657.0
202029310,2020,LNT1S,23360.0
202029310,2024,LNT1S,48900.0
202037210,2020,LNT1S,27397.0
202037210,2021,LNT1S,34119.0
202037210,2022,LNT1S,19421.0
202037210,2023,LNT1S,40261.0
202046610,2024,LNT1S,63768.0
202061210,2020,LNT1S,32158.0
202061210,2023,LNT1S,52264.0
202061210,2024,LNT1S,73019.0
203290410,2023,LNT1S,38080.0
211324210,2022,LNT1S,31863.0
211324210,2023,LNT1S,54375.0
211324210,2024,LNT1S,55069.0
211325710,2022,LNT1S,79444.0
211325710,2023,LNT1S,69152.0
211325710,2024,LNT1S,76105.0
211326310,2023,LNT1S,57609.0
211326310,2024,LNT1S,85981.0
211329310,2022,LNT1S,98968.0
211329310,2024,LNT1S,124106.0
211384410,2022,LNT1S,83980.0
301219110,2021,LNT1S,11916.0
301219110,2022,LNT1S,23639.0
301219110,2023,LNT1S,10735.0
301219110,2024,LNT1S,13708.0
301224510,2020,LNT1S,1881.0
301224510,2021,LNT1S,1368.0
301224610,2021,LNT1S,3978.0
301224610,2022,LNT1S,2836.0
301224610,2024,LNT1S,6746.0
301229310,2020,LNT1S,8902.0
301229310,2021,LNT1S,8808.0
301229310,2023,LNT1S,14436.0
301237210,2020,LNT1S,6068.0
301237210,2021,LNT1S,7019.0
301237210,2022,LNT1S,6519.0
301237210,2024,LNT1S,8824.0
301237610,2021,LNT1S,21582.0
301237610,2023,LNT1S,6700.0
301261210,2020,LNT1S,12023.0
301261210,2021,LNT1S,20221.0
301261210,2022,LNT1S,22411.0
301261210,2024,LNT1S,20164.0
301262610,2023,LNT1S,103434.0
301419110,2020,LNT1S,9492.0
301419110,2022,LNT1S,27368.0
301419110,2023,LNT1S,58701.0
301429310,2021,LNT1S,29317.0
301429310,2022,LNT1S,9898.0
301429310,2024,LNT1S,21822.0
301461210,2021,LNT1S,87955.0
301461210,2023,LNT1S,52075.0
303324510,2023,LNT1S,45241.0
303324610,2024,LNT1S,69348.0
303337210,2023,LNT1S,108960.0
303524550F,2020,LNT1S,29427.0
303524550F,2021,LNT1S,35767.0
303524550F,2022,LNT1S,32461.0
303524550F,2023,LNT1S,44198.0
303524550F,2024,LNT1S,48767.0
303524650F,2020,LNT1S,74270.0
303524650F,2021,LNT1S,58058.0
303524650F,2022,LNT1S,88213.0
303524650F,2023,LNT1S,41152.0
303524650F,2024,LNT1S,58716.0
303525450F,2020,LNT1S,46271.0
303525450F,2021,LNT1S,88842.0
303525450F,2022,LNT1S,77945.0
303525450F,2023,LNT1S,72544.0
303525450F,2024,LNT1S,70339.0
303537050F,2023,LNT1S,78180.0
303537050F,2024,LNT1S,121911.0
303591750F,2022,LNT1S,68846.0
303591750F,2023,LNT1S,66115.0
303591750F,2024,LNT1S,92434.0
303599750F,2023,LNT1S,127231.0
303599750F,2024,LNT1S,105114.0
303651410,2024,LNT1S,37461.0
313924510,2022,LNT1S,12082.0
313924510,2023,LNT1S,20989.0
313924610,2022,LNT1S,14352.0
313924610,2023,LNT1S,20550.0
313924610,2024,LNT1S,17773.0
313937210,2022,LNT1S,43181.0
313937210,2024,LNT1S,35361.0
313946110,2023,LNT1S,98250.0
313990010,2022,LNT1S,30080.0
313990010,2024,LNT1S,26268.0
321524210,2023,LNT1S,7443.0
321524510,2020,LNT1S,5428.0
321524510,2021,LNT1S,4638.0
321524510,2022,LNT1S,4137.0
321524510,2023,LNT1S,3966.0
321524510,2024,LNT1S,7247.0
321537210,2021,LNT1S,7630.0
321537210,2022,LNT1S,11961.0
321537210,2023,LNT1S,4591.0
321537610,2020,LNT1S,17705.0
414529310,2024,LNT1S,167223.0
414599510,2024,LNT1S,106299.0
415108210,2022,LNT1S,96861.0
415108210,2024,LNT1S,44729.0
415124210,2022,LNT1S,68154.0
415124210,2023,LNT1S,70266.0
415124210,2024,LNT1S,90878.0
415124610,2023,LNT1S,92922.0
415124610,2024,LNT1S,108065.0
415129310,2022,LNT1S,118996.0
415129310,2023,LNT1S,136776.0
415137010,2024,LNT1S,113203.0
415161210,2024,LNT1S,153839.0
